"Project","Rank","Method","Count","Tests"
"spark","11","spark.embeddedserver.jetty.SocketConnectorFactory.createSecureSocketConnector(Server,String,int,SslStores)","4","spark.GenericSecureIntegrationTest.testPatch [],spark.GenericSecureIntegrationTest.testEchoParamWithMaj [],spark.embeddedserver.jetty.SocketConnectorFactoryTest.testCreateSecureSocketConnector []"
"spark","12","spark.embeddedserver.jetty.EmbeddedJettyServer.extinguish()","3","spark.GenericIntegrationTest.testGetInputStreamHi [],spark.CookiesIntegrationTest.testCreateCookie [],spark.GenericSecureIntegrationTest.testEchoParamWithMaj []"
"spark","13","spark.staticfiles.StaticFilesConfiguration.configureExternal(String)","2","spark.GenericIntegrationTest.testPostViaGetWithMethodOverrideHeader [],spark.staticfiles.DisableMimeGuessingTest.testMimeTypes []"
"spark","14","spark.Response.redirect(String)","2","spark.RedirectTest.testRedirectAnyGet [],spark.RedirectTest.testRedirectPost []"
"spark","15","spark.Service.initiateStop()","2","spark.servlet.ServletTest.testStaticWelcomeResource [],spark.customerrorpages.CustomErrorPagesTest.testCustomInternal []"
"spark","16","spark.embeddedserver.jetty.websocket.WebSocketHandlerWrapper.validateHandlerClass(Class<?>)","1","spark.GenericIntegrationTest.testParamWithEncodedSlash []"
"spark","17","spark.route.RouteEntry.toString()","1","spark.CookiesIntegrationTest.testRemoveCookie []"
"spark","18","spark.Service.awaitInitialization()","1","spark.RequestTest.testServletPath []"
"spark","19","spark.Response.cookie(String,String,String,String,int,boolean,boolean)","1","spark.ResponseTest.testCookie_whenNameValueAndMaxAgeParameters_shouldAddCookieSuccessfully []"
"spark","20","spark.resource.ClassPathResource.exists()","1","spark.GenericIntegrationTest.testTwoRoutesWithDifferentCaseButSameName []"
"spark","21","spark.Redirect.redirectRoute(String,Status)","1","spark.MultipleServicesTest.testGetRedirectedHi []"
"spark","22","spark.http.matching.MatcherFilter.doFilter(ServletRequest,ServletResponse,FilterChain)","1","spark.StaticFilesMemberTest.testStaticFilePagesIndexHtml []"
"spark","23","spark.embeddedserver.EmbeddedServers.defaultIdentifier()","1","spark.ServiceTest.testPort_whenInitializedFalse []"
"spark","24","spark.Service.init()","1","spark.RequestTest.queryParamOrDefault_shouldReturnDefault_whenQueryParamIsNull []"
